NAME,WEB_NAME,POSITION_NAME,PHOTO,GAMEWEEK,DEADLINE_TIME,OPPONENT,TOTAL_POINTS,WAS_HOME,KICKOFF_TIME,TEAM_A_SCORE,TEAM_H_SCORE,MINUTES,GOALS_SCORED,ASSISTS,CLEAN_SHEETS,GOALS_CONCEDED,OWN_GOALS,PENALTIES_SAVED,PENALTIES_MISSED,YELLOW_CARDS,RED_CARDS,SAVES,BONUS,BPS,INFLUENCE,CREATIVITY,THREAT,ICT_INDEX,STARTS,EXPECTED_GOALS,EXPECTED_ASSISTS,EXPECTED_GOAL_INVOLVEMENTS,EXPECTED_GOALS_CONCEDED,VALUE,TRANSFERS_BALANCE,SELECTED,TRANSFERS_IN,TRANSFERS_OUT
Emiliano Martínez Romero,Martinez,GKP,98980.jpg,Gameweek 5,2024-09-21 10:00 AM,Wolves,3,1,2024-09-21 02:00 PM,1,3,90,0,0,0,1,0,0,0,0,0,3,0,11,29.6,0.0,0.0,3.0,1,0.00,0.00,0.00,0.51,50,7238,1382650,83160,75922
Lisandro Martínez,Martinez,DEF,221820.jpg,Gameweek 5,2024-09-21 10:00 AM,Crystal Palace,5,0,2024-09-21 04:30 PM,0,0,90,0,0,1,0,0,0,0,1,0,0,0,18,20.4,1.0,33.0,5.4,1,0.21,0.01,0.22,1.01,45,-18924,519779,11003,29927
Emiliano Martínez Romero,Martinez,GKP,98980.jpg,Gameweek 6,2024-09-28 10:00 AM,Ipswich,2,0,2024-09-29 01:00 PM,2,2,90,0,0,0,2,0,0,0,0,0,3,0,10,21.2,0.0,0.0,2.1,1,0.00,0.00,0.00,1.18,50,6127,1402685,98407,92280
Lisandro Martínez,Martinez,DEF,221820.jpg,Gameweek 6,2024-09-28 10:00 AM,Spurs,0,1,2024-09-29 03:30 PM,3,0,90,0,0,0,3,0,0,0,1,0,0,0,2,17.2,10.9,27.0,5.5,1,0.24,0.03,0.27,4.59,45,-5688,520368,30272,35960
Lisandro Martínez,Martinez,DEF,221820.jpg,Gameweek 7,2024-10-05 10:00 AM,Aston Villa,0,0,2024-10-06 01:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-32962,491160,13259,46221
Emiliano Martínez Romero,Martinez,GKP,98980.jpg,Gameweek 7,2024-10-05 10:00 AM,Man Utd,9,1,2024-10-06 01:00 PM,0,0,90,0,0,1,0,0,0,0,0,0,4,2,30,27.8,0.0,0.0,2.8,1,0.00,0.00,0.00,0.52,50,-74223,1332864,28884,103107
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 1,2024-08-16 05:30 PM,Brentford,1,0,2024-08-18 01:00 PM,1,2,45,0,0,0,1,0,0,0,0,0,0,0,1,0.0,3.1,4.0,0.7,1,0.00,0.01,0.01,0.50,75,0,542468,0,0
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 2,2024-08-24 10:00 AM,West Ham,2,1,2024-08-24 02:00 PM,2,0,90,0,0,0,2,0,0,0,0,0,0,0,5,4.8,25.3,8.0,3.8,1,0.30,0.23,0.53,1.39,75,10366,593804,94580,84214
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 3,2024-08-31 10:00 AM,Chelsea,2,0,2024-09-01 12:30 PM,1,1,68,0,0,0,1,0,0,0,0,0,0,0,6,0.0,1.4,2.0,0.2,1,0.02,0.00,0.02,1.87,75,-130956,470610,33309,164265
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 4,2024-09-14 10:00 AM,Leicester,13,1,2024-09-14 02:00 PM,2,2,90,2,0,0,2,0,0,0,0,0,0,3,52,62.4,4.5,59.0,12.6,1,1.36,0.01,1.37,1.23,74,-75519,409392,44996,120515
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 5,2024-09-21 10:00 AM,Man Utd,1,1,2024-09-21 04:30 PM,0,0,45,0,0,0,0,0,0,0,0,0,0,0,3,2.0,10.4,2.0,1.4,1,0.00,0.00,0.00,1.42,74,73760,495230,108577,34817
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 6,2024-09-28 10:00 AM,Everton,2,0,2024-09-28 02:00 PM,1,2,90,0,0,0,2,0,0,0,0,0,0,0,4,0.0,10.9,12.0,2.1,1,0.02,0.01,0.03,0.89,74,-39807,455375,37790,77597
Jean-Philippe Mateta,Mateta,FWD,231747.jpg,Gameweek 7,2024-10-05 10:00 AM,Liverpool,1,1,2024-10-05 11:30 AM,1,0,30,0,0,0,0,0,0,0,0,0,0,0,9,6.6,31.3,2.0,4.0,0,0.00,0.07,0.07,0.52,74,-70791,386290,19058,89849
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 1,2024-08-16 05:30 PM,Chelsea,0,0,2024-08-18 03:30 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,3409,0,0
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 2,2024-08-24 10:00 AM,Ipswich,1,1,2024-08-24 02:00 PM,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,0.0,0.1,0,0.00,0.00,0.00,0.00,50,-393,3895,385,778
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 3,2024-08-31 10:00 AM,West Ham,4,0,2024-08-31 04:30 PM,3,1,18,0,1,0,0,0,0,0,0,0,0,0,18,23.2,14.7,6.0,4.4,0,0.00,0.17,0.17,0.22,49,-371,3913,472,843
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 4,2024-09-14 10:00 AM,Brentford,1,1,2024-09-14 02:00 PM,1,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,49,4684,10144,6680,1996
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 5,2024-09-21 10:00 AM,Arsenal,0,1,2024-09-22 03:30 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-597,9502,785,1382
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 6,2024-09-28 10:00 AM,Newcastle,0,0,2024-09-28 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-570,9168,1014,1584
Matheus Luiz Nunes,Matheus N.,MID,465351.jpg,Gameweek 7,2024-10-05 10:00 AM,Fulham,1,1,2024-10-05 02:00 PM,2,3,1,0,0,0,0,0,0,0,0,0,0,0,3,1.0,0.0,0.0,0.1,0,0.00,0.00,0.00,0.00,49,-682,8699,802,1484
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 1,2024-08-16 05:30 PM,Brentford,0,0,2024-08-18 01:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,90762,0,0
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 2,2024-08-24 10:00 AM,West Ham,0,1,2024-08-24 02:00 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,773,97633,3237,2464
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 3,2024-08-31 10:00 AM,Chelsea,0,0,2024-09-01 12:30 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5670,93857,4075,9745
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 4,2024-09-14 10:00 AM,Leicester,0,1,2024-09-14 02:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-5521,89475,3806,9327
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 5,2024-09-21 10:00 AM,Man Utd,0,1,2024-09-21 04:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-1797,88016,943,2740
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 6,2024-09-28 10:00 AM,Everton,0,0,2024-09-28 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-16912,71435,1749,18661
Remi Matthews,Matthews,GKP,169593.jpg,Gameweek 7,2024-10-05 10:00 AM,Liverpool,0,1,2024-10-05 11:30 AM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2578,69214,984,3562
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 1,2024-08-16 05:30 PM,Brighton,0,1,2024-08-17 02:00 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,154002,0,0
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 2,2024-08-24 10:00 AM,Spurs,0,0,2024-08-24 02:00 PM,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-15595,149992,8545,24140
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 3,2024-08-31 10:00 AM,Bournemouth,0,1,2024-08-31 02:00 PM,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-24400,129316,11857,36257
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 4,2024-09-14 10:00 AM,Aston Villa,0,0,2024-09-14 04:30 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-51533,77490,0,51533
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 5,2024-09-21 10:00 AM,Leicester,0,0,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-15684,63313,0,15684
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 6,2024-09-28 10:00 AM,Crystal Palace,0,1,2024-09-28 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-10163,53329,0,10163
Neal Maupay,Maupay,FWD,115382.jpg,Gameweek 7,2024-10-05 10:00 AM,Newcastle,0,1,2024-10-05 04:30 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-6438,46994,0,6438
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 1,2024-08-16 05:30 PM,Spurs,1,1,2024-08-19 07:00 PM,1,1,11,0,0,0,0,0,0,0,0,0,0,0,4,6.2,14.1,0.0,2.0,0,0.00,0.03,0.03,0.25,55,0,46533,0,0
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 2,2024-08-24 10:00 AM,Fulham,1,0,2024-08-24 02:00 PM,1,2,19,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.4,0.0,0.3,0,0.00,0.00,0.00,0.04,55,-6583,42999,1878,8461
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 3,2024-08-31 10:00 AM,Aston Villa,1,1,2024-08-31 02:00 PM,2,1,23,0,0,0,0,0,0,0,0,0,0,0,4,5.2,1.3,4.0,1.1,0,0.00,0.56,0.56,0.09,54,-12398,31188,1182,13580
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 4,2024-09-14 10:00 AM,Crystal Palace,7,0,2024-09-14 02:00 PM,2,2,71,1,0,0,1,0,0,0,0,0,0,0,20,31.4,5.0,26.0,6.2,1,0.41,0.01,0.42,1.37,53,-6651,25434,1449,8100
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 5,2024-09-21 10:00 AM,Everton,10,1,2024-09-21 02:00 PM,1,1,89,1,0,0,1,0,0,0,0,0,0,3,38,50.2,25.9,52.0,12.8,1,0.29,0.31,0.60,1.02,53,6884,33840,9507,2623
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 6,2024-09-28 10:00 AM,Arsenal,2,0,2024-09-28 02:00 PM,2,4,90,0,0,0,2,0,0,0,0,0,0,0,7,10.0,12.3,2.0,2.4,1,0.00,0.06,0.06,3.68,53,26262,63366,39240,12978
Stephy Mavididi,Mavididi,MID,154048.jpg,Gameweek 7,2024-10-05 10:00 AM,Bournemouth,3,1,2024-10-05 02:00 PM,0,1,81,0,0,1,0,0,0,0,0,0,0,0,1,0.6,6.5,4.0,1.1,1,0.00,0.13,0.13,1.66,53,56803,123670,68279,11476
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 1,2024-08-16 05:30 PM,Aston Villa,1,1,2024-08-17 04:30 PM,2,1,90,0,0,0,2,0,0,0,0,0,0,0,13,27.8,0.9,2.0,3.1,1,0.02,0.00,0.02,2.03,45,0,9711,0,0
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 2,2024-08-24 10:00 AM,Crystal Palace,8,0,2024-08-24 02:00 PM,2,0,90,0,0,1,0,0,0,0,0,0,0,2,30,33.0,0.2,2.0,3.5,1,0.00,0.00,0.00,1.35,45,-434,11402,566,1000
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 3,2024-08-31 10:00 AM,Man City,1,1,2024-08-31 04:30 PM,3,1,90,0,0,0,3,0,0,0,0,0,0,0,2,16.2,0.9,0.0,1.7,1,0.00,0.01,0.01,3.00,45,1591,15914,2980,1389
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 4,2024-09-14 10:00 AM,Fulham,2,0,2024-09-14 02:00 PM,1,1,90,0,0,0,1,0,0,0,0,0,0,0,11,31.0,0.6,21.0,5.3,1,0.09,0.00,0.09,1.54,45,2341,19983,3929,1588
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 5,2024-09-21 10:00 AM,Chelsea,1,1,2024-09-21 11:30 AM,3,0,90,0,0,0,3,0,0,0,0,0,0,0,2,23.0,1.6,6.0,3.1,1,0.12,0.01,0.13,2.19,45,535,21096,2218,1683
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 6,2024-09-28 10:00 AM,Brentford,1,0,2024-09-28 02:00 PM,1,1,45,0,0,0,0,0,0,0,0,0,0,0,7,16.8,4.8,5.0,2.7,0,0.01,0.27,0.28,0.11,45,-860,20702,1897,2757
Konstantinos Mavropanos,Mavropanos,DEF,233963.jpg,Gameweek 7,2024-10-05 10:00 AM,Ipswich,0,1,2024-10-05 02:00 PM,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1140,20189,1077,2217
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 1,2024-08-16 05:30 PM,Everton,0,0,2024-08-17 02:00 PM,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,3835,0,0
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 2,2024-08-24 10:00 AM,Man Utd,0,1,2024-08-24 11:30 AM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-168,4284,320,488
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 3,2024-08-31 10:00 AM,Arsenal,0,0,2024-08-31 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-599,3823,400,999
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 4,2024-09-14 10:00 AM,Ipswich,0,1,2024-09-14 02:00 PM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1018,2800,0,1018
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 5,2024-09-21 10:00 AM,Nott'm Forest,0,1,2024-09-22 01:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-311,2519,0,311
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 6,2024-09-28 10:00 AM,Chelsea,0,0,2024-09-28 02:00 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-353,2168,0,353
Adrian Mazilu,Mazilu,MID,550141.jpg,Gameweek 7,2024-10-05 10:00 AM,Spurs,0,1,2024-10-06 03:30 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-197,1985,0,197
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 1,2024-08-16 05:30 PM,Fulham,8,1,2024-08-16 07:00 PM,0,1,80,0,0,1,0,0,0,0,0,0,0,2,32,14.0,2.4,0.0,1.6,1,0.00,0.01,0.01,0.38,45,0,204143,0,0
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 2,2024-08-24 10:00 AM,Brighton,4,0,2024-08-24 11:30 AM,1,2,90,0,1,0,2,0,0,0,0,0,0,0,12,24.2,21.8,6.0,5.2,1,0.00,0.02,0.02,2.09,45,460825,884774,488859,28034
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 3,2024-08-31 10:00 AM,Liverpool,1,1,2024-09-01 03:00 PM,3,0,90,0,0,0,3,0,0,0,0,0,0,0,0,25.0,12.9,25.0,6.3,1,0.08,0.02,0.10,1.73,45,235436,1166287,355195,119759
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 4,2024-09-14 10:00 AM,Southampton,6,0,2024-09-14 11:30 AM,3,0,73,0,0,1,0,0,0,0,0,0,0,0,27,7.0,8.2,13.0,2.8,1,0.12,0.34,0.46,1.12,45,250274,1464743,386783,136509
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 5,2024-09-21 10:00 AM,Crystal Palace,6,0,2024-09-21 04:30 PM,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,19.6,3.3,0.0,2.3,1,0.00,0.07,0.07,1.01,46,76122,1542687,140892,64770
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 6,2024-09-28 10:00 AM,Spurs,0,1,2024-09-29 03:30 PM,3,0,90,0,0,0,3,0,0,0,1,0,0,0,-2,18.8,1.3,0.0,2.0,1,0.00,0.01,0.01,4.59,46,163868,1719872,274743,110875
Noussair Mazraoui,Mazraoui,DEF,230001.jpg,Gameweek 7,2024-10-05 10:00 AM,Aston Villa,1,0,2024-10-06 01:00 PM,0,0,45,0,0,0,0,0,0,0,0,0,0,0,7,9.4,1.2,0.0,1.1,1,0.00,0.00,0.00,0.15,46,-31814,1692335,99793,131607
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 1,2024-08-16 05:30 PM,Man Utd,0,0,2024-08-16 07:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,41969,0,0
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 2,2024-08-24 10:00 AM,Leicester,0,1,2024-08-24 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-616,48982,3447,4063
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 3,2024-08-31 10:00 AM,Ipswich,0,0,2024-08-31 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2261,48927,4702,6963
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 4,2024-09-14 10:00 AM,West Ham,0,1,2024-09-14 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-13595,34989,0,13595
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 5,2024-09-21 10:00 AM,Newcastle,0,1,2024-09-21 02:00 PM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-4124,31387,0,4124
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 6,2024-09-28 10:00 AM,Nott'm Forest,0,0,2024-09-28 02:00 PM,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3178,28296,0,3178
Kevin Mbabu,Mbabu,DEF,120721.jpg,Gameweek 7,2024-10-05 10:00 AM,Man City,0,0,2024-10-05 02:00 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-2093,26220,0,2093
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 1,2024-08-16 05:30 PM,Crystal Palace,9,1,2024-08-18 01:00 PM,1,2,89,1,0,0,1,0,0,0,0,0,0,2,35,40.8,50.2,17.0,10.8,1,0.09,0.45,0.54,1.17,70,0,360975,0,0
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 2,2024-08-24 10:00 AM,Liverpool,1,0,2024-08-25 03:30 PM,0,2,90,0,0,0,2,0,0,0,1,0,0,0,6,5.4,17.7,7.0,3.0,1,0.03,0.12,0.15,2.65,70,23925,449513,61882,37957
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 3,2024-08-31 10:00 AM,Southampton,14,1,2024-08-31 02:00 PM,1,3,90,2,0,0,1,0,0,0,1,0,0,3,64,82.8,41.0,54.0,17.8,1,0.81,0.34,1.15,1.57,70,125074,603697,210412,85338
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 4,2024-09-14 10:00 AM,Man City,2,0,2024-09-14 02:00 PM,1,2,90,0,0,0,2,0,0,0,0,0,0,0,12,9.4,49.1,11.0,7.0,1,0.19,0.35,0.54,2.17,71,184014,817384,374751,190737
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 5,2024-09-21 10:00 AM,Spurs,8,0,2024-09-21 02:00 PM,1,3,90,1,0,0,3,0,0,0,0,0,0,1,31,43.2,2.4,55.0,10.1,1,0.64,0.02,0.66,3.52,71,191546,1022015,251257,59711
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 6,2024-09-28 10:00 AM,West Ham,9,1,2024-09-28 02:00 PM,1,1,90,1,0,0,1,0,0,0,0,0,0,2,27,42.4,21.6,38.0,10.2,1,0.25,0.41,0.66,0.99,73,1032871,2091760,1092772,59901
Bryan Mbeumo,Mbeumo,MID,446008.jpg,Gameweek 7,2024-10-05 10:00 AM,Wolves,8,1,2024-10-05 02:00 PM,3,5,90,1,0,0,3,0,0,0,0,0,0,1,38,46.6,47.3,24.0,11.8,1,0.84,0.29,1.13,1.05,74,544115,2654796,598947,54832
James McAtee,McAtee,MID,432714.jpg,Gameweek 1,2024-08-16 05:30 PM,Chelsea,0,0,2024-08-18 03:30 PM,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,7920,0,0
James McAtee,McAtee,MID,432714.jpg,Gameweek 2,2024-08-24 10:00 AM,Ipswich,1,1,2024-08-24 02:00 PM,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.0,2.0,0.3,0,0.00,0.02,0.02,0.00,50,-1534,7008,300,1834
James McAtee,McAtee,MID,432714.jpg,Gameweek 3,2024-08-31 10:00 AM,West Ham,0,0,2024-08-31 04:30 PM,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1067,6291,790,1857
James McAtee,McAtee,MID,432714.jpg,Gameweek 4,2024-09-14 10:00 AM,Brentford,0,1,2024-09-14 02:00 PM,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1155,5288,289,1444
James McAtee,McAtee,MID,432714.jpg,Gameweek 5,2024-09-21 10:00 AM,Arsenal,0,1,2024-09-22 03:30 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-359,5092,357,716
James McAtee,McAtee,MID,432714.jpg,Gameweek 6,2024-09-28 10:00 AM,Newcastle,0,0,2024-09-28 11:30 AM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-455,4743,250,705
James McAtee,McAtee,MID,432714.jpg,Gameweek 7,2024-10-05 10:00 AM,Fulham,0,1,2024-10-05 02:00 PM,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-183,4679,324,507
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 1,2024-08-16 05:30 PM,Spurs,1,1,2024-08-19 07:00 PM,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,4.2,0.1,4.0,0.8,0,0.02,0.00,0.02,0.19,50,0,3846,0,0
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 2,2024-08-24 10:00 AM,Fulham,1,0,2024-08-24 02:00 PM,1,2,5,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.3,0.0,0.1,0,0.00,0.00,0.00,0.00,50,-449,4153,222,671
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 3,2024-08-31 10:00 AM,Aston Villa,1,1,2024-08-31 02:00 PM,2,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.1,2.0,0.2,0,0.00,0.00,0.00,0.01,49,-469,3965,304,773
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 4,2024-09-14 10:00 AM,Crystal Palace,0,0,2024-09-14 02:00 PM,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-45,4234,574,619
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 5,2024-09-21 10:00 AM,Everton,0,1,2024-09-21 02:00 PM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-268,4047,137,405
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 6,2024-09-28 10:00 AM,Arsenal,0,0,2024-09-28 02:00 PM,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-330,3771,122,452
Kasey McAteer,McAteer,MID,461587.jpg,Gameweek 7,2024-10-05 10:00 AM,Bournemouth,0,1,2024-10-05 02:00 PM,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,48,-144,3714,168,312
